write_velocity,entropy_current,entropy_delta,rename_rate,directory_coverage,api_call_frequency,shadow_copy_attempt,file_count_modified,label
1.8016299476413242,7.242421398711741,-0.14576547834803583,0.0515650757671869,3,5.797590799751589,0,31,0
16.712845304110537,7.544596882354345,3.8333505370093537,14.952775837033085,21,48.424093178657046,1,1155,1
0.5148809718562705,3.189254927879996,0.45140771973816474,0.07768734511010919,1,14.00902917014773,0,19,0
0.7982552814477535,2.4776650417288923,-0.2370619076661089,0.0333922202997467,2,14.391384395352043,0,25,0
1.7564476220939964,3.691796539685046,0.03433988673309067,0.046480519397709766,1,5.106891540424272,0,31,0
2.0177688591646654,4.116748540501418,0.2960086295082927,0.20684019333016104,2,16.61188852780919,0,9,0
17.23661437699166,8.0,2.3847895592583916,7.811400688880171,21,81.72631732539267,1,979,1
3.175824112989957,4.773898855801304,0.4184770449159497,0.11997440373968374,1,3.532469968981804,0,39,0
0.930223843367296,4.913977730354058,-0.2441648274900758,0.10897660327749754,1,13.833386306142307,0,32,0
17.97405075758655,7.677479433264061,2.3796410281908154,7.739375943618561,19,82.72617087560087,1,707,1
9.365074405095987,7.659907369823255,2.7569130845188687,1.5,21,41.330358447114136,1,1571,1
1.981979264426026,2.93264688718214,0.021467010613227883,0.13362286003203921,1,7.953514113539239,0,33,0
3.165991866940879,3.60964516212234,0.269933712613168,0.10688838789686633,1,22.189742354561737,0,7,0
0.39452770671195236,4.09794771758577,0.42598653188063107,0.0060412663646888685,3,17.343133065872813,0,36,0
1.4438695179082721,3.279986665063637,-0.07236524651244237,0.08235565037605942,1,13.186494813228414,0,27,0
0.5081016457106323,4.680924609797829,-0.3385012501600743,0.006095562227111271,1,1.0,0,22,0
13.724229143859699,7.8107208542567435,4.2282712047903175,5.674579095479772,16,75.35270890632812,1,869,1
0.1933347101417803,4.106480169658576,-0.20348628622041914,0.04573050010533613,3,1.4516688513768141,0,35,0
1.1147027141654304,3.410736087460954,-0.12634636348870704,0.22640701741480435,1,11.680544579464785,0,16,0
2.1575594198350836,3.76706441846996,0.5003090792891686,0.011349855348639304,2,6.524953353635788,0,33,0
0.9863515576088843,4.0181582348239475,-0.1706093677385434,0.14299515631221146,1,17.817288401334583,0,2,0
0.40612320585355655,7.204189788527649,-0.2441370376719043,0.10731976987227666,1,5.494537478329745,0,9,0
0.7962463614384716,4.07105168064859,0.1035856975270139,0.03601632919560081,2,9.907181070762153,0,4,0
0.43744016759738164,4.602853248146628,-0.374879597155084,0.16956418761718536,1,13.536479271996125,0,12,0
34.53207301364726,7.566559463973673,4.391766713431002,16.894427533830505,8,36.586732740449044,1,195,1
11.997491336325492,7.685021037071955,2.9012049870079317,11.59952239215501,8,110.84084022044695,0,1731,1
0.7181715168427099,3.665353412830344,0.14144333944616477,0.1567830648246601,1,12.796726890462388,0,5,0
0.8107649949298177,4.993535717076218,0.36149564677598495,0.03535277753840799,1,20.424995640602376,0,32,0
0.8494376517692533,7.618180980980903,-0.32446336517817614,0.08662132281614422,3,12.862082670106387,0,24,0
1.7232391613909848,7.6423874391634055,-0.19009931460179746,0.007255844509676263,1,11.927139533167402,0,36,0
0.5908077357691351,3.700305763047896,-0.18883684800006323,0.04190990179918333,1,16.788359240114055,0,23,0
1.4446987426301823,3.2740542739574896,0.14685304040591066,0.00433486755815677,1,5.263580247787922,0,35,0
22.637141519151175,7.601256782941101,3.365125806840411,14.192284632197044,7,59.31149993139818,1,1230,1
0.7523731824937951,4.539329459084722,0.29847519522018434,0.20470536326641806,1,7.312365001833637,0,35,0
1.2717924092054966,3.7335731172057813,0.020037168685063885,0.018433030417291687,4,11.093086280259417,0,8,0
0.38626780308833486,5.414326371066591,-0.35156268867691903,0.23618271455310563,1,19.352823271886816,0,35,0
23.12924331752956,7.483676376757713,4.273793305999042,11.004609124035882,13,85.42182656475102,1,1629,1
14.03241607373414,7.861261802407299,4.234223343621681,8.818300832980775,10,42.1280333898897,0,408,1
1.2423157400983948,3.6676807854851905,-0.32725513398201644,0.042317648217598834,1,9.40800373097514,0,27,0
1.084331634764172,3.419435789015042,0.28859174146633165,0.09179239687657856,1,12.778991497728194,0,26,0
0.9518350017659997,7.356973728698083,-0.34122259408293953,0.21915644580570193,1,9.315760500952708,0,5,0
0.1659209581339465,7.350412068541055,-0.5961168876554193,0.08235169598718407,1,8.540389339542173,0,27,0
0.06332162684310709,2.830328086449388,-0.2957407383221629,0.04357969188361735,2,24.87021852461224,0,16,0
4.123650077320816,3.808913250439006,0.23318825591570536,0.10419051062237289,1,12.515744328103292,0,28,0
20.814451668939878,8.0,3.7735623095125908,10.302419117157354,9,65.22109069367893,1,535,1
0.4663477295853028,5.15631076676157,0.8474406952852297,0.21572931575174592,2,9.267237696922745,0,20,0
18.318792306588733,7.376545289672945,1.8269438645315754,13.281019125152616,18,32.38035235524714,0,1632,1
13.18580509648181,7.63641650428281,2.9935618813717206,10.646973423011692,6,63.777290317174845,0,314,1
2.064344266531756,3.7252527432664,0.6459437709217777,0.12971923244630426,1,14.899948963516817,0,3,0
0.2838500163966189,3.4416684162504123,0.07362278843654625,0.04942808911971933,1,12.243684521793197,0,2,0
18.615515191793765,7.782476637026609,3.26254245144767,15.375884097622377,19,62.25265117835918,0,858,1
42.32312878145147,8.0,4.687474060235192,9.634781444484217,15,20.0,0,1136,1
2.21770542315113,3.48333697541467,-0.49647331752205487,0.03011559857010964,2,13.564939006065197,0,33,0
0.2736128113757001,2.6668018919364256,0.20772944436712915,0.15390060124585625,3,1.650498624349142,0,24,0
2.216846332280091,4.777440442015051,-0.3704561724187419,0.07032495458301347,1,23.147572560349495,0,15,0
27.78678575091204,8.0,4.478341863225515,2.777417979183136,14,100.67877589732878,0,1419,1
0.16738448155595143,4.700470216832275,-0.6096752256556957,0.021280677272009024,1,7.505524700092304,0,5,0
18.075433320913074,7.694129344917335,3.160395009552357,10.103873856347654,24,46.97757565579602,1,1569,1
0.957897031111659,5.016271389847602,0.5463841241651475,0.04769303791001108,1,6.962764577395982,0,35,0
14.283456540566599,7.89030769167168,4.512813203712851,13.649937851166051,17,79.20576352959236,1,240,1
22.544982801125215,7.873932623632485,3.3204101565785953,4.520290819807669,11,30.789614359048187,0,934,1
1.1083916001891791,4.06056588625056,0.17374175211953677,0.1291314055765077,1,7.860504131826452,0,30,0
3.043244189656552,4.7950823460690515,0.19512679478667394,0.12776678034638742,1,17.139530651318104,0,4,0
0.16674052091253977,2.2511077490571028,0.3244446568026451,0.042166274952930696,3,11.550062285236676,0,17,0
25.578017243938007,7.636527238878578,3.7461468850543174,13.773163706429703,18,74.94404708814547,1,411,1
1.7279105189088277,4.016779631076954,0.11703875480569055,0.03851940275416231,2,11.969372546608417,0,35,0
0.27962093195311044,7.389007172823238,0.22686427502732276,0.16813458259516942,2,16.296274494242965,0,34,0
0.21391474110538763,3.2054925881856127,-0.11282590331632807,0.03519927887059021,1,11.048579445922686,0,16,0
24.30158085609374,7.746545352390365,3.4811485190704805,15.571137512907955,12,60.77807562006578,0,164,1
1.314476696368485,2.5400164244535803,0.41583785520557714,0.06553641246123547,1,10.619848152515967,0,31,0
1.230199882267822,4.6882418895862115,-0.24632618710322673,0.13236583704069146,2,15.761728489536795,0,4,0
2.1721572251480548,5.1996650442179995,0.2921584006992805,0.22706305897387385,1,17.824829115223217,0,5,0
1.988909482395968,4.788097457558822,-0.10075014516110191,0.0010653674461099558,1,7.878381492334494,0,5,0
0.08884887364667948,7.2247735238051725,0.3718961599295056,0.10117603922442216,3,7.572248662049904,0,27,0
0.5729478668061454,3.654817336336643,0.5158035131285086,0.1738448432024601,1,4.427705860701993,0,3,0
0.37617925011349507,2.3519740773819366,0.179010290192071,0.07316323855771927,1,8.935808318941412,0,1,0
13.8850003521444,7.925827664807908,2.6059746659803316,12.097018215547966,13,84.32105621639562,1,280,1
20.80079108273296,7.7492988546482655,2.893539159759941,15.659693920471325,19,32.380606394298894,0,269,1
36.129918882395245,7.852727006773031,1.0954146197812125,9.11942959935877,12,63.7407952185833,0,1341,1
23.016548586876443,7.831599425449952,3.334825676246977,8.081028975961415,6,76.59255899414427,0,603,1
0.09015867764276282,3.9626423548552596,0.1120265747750899,0.0105770747912457,1,15.658974465980958,0,22,0
0.4023527975175969,3.623844298393634,-0.46478177858564346,0.1108587394534654,4,6.113377716301587,0,19,0
32.52075208086243,7.766739879723102,3.467510845247765,15.992465954864482,19,59.35567390670559,1,661,1
24.034525012429683,7.741623989006986,2.1862150800055202,8.18230760143236,5,99.48149360717407,0,66,1
1.3898841317277137,4.136361981798046,0.13359028516524485,0.18360818733035067,1,9.179571002467798,0,19,0
19.40093102406609,7.879333749316666,2.3157606893906486,11.478554876082605,20,75.57760865001828,0,999,1
4.689792565788138,3.9730535052548004,-0.059347627023267166,0.012177449803705824,3,10.899540076247744,0,15,0
25.814508760196837,7.953868653449737,1.495056023666683,7.654432488489814,6,72.59469344898552,0,608,1
0.9938409246495692,3.0459476868455475,-0.09732860999229963,0.011622162667166038,1,19.700274990279908,0,9,0
13.676720465026067,7.204806229980105,3.282076732434285,20.041073519346213,18,36.75564799726659,1,537,1
21.062083284511797,7.477070265226124,3.4315139756088704,11.379277470990663,7,48.12242379708111,0,860,1
0.7281316100226203,4.753567084893693,0.4735852251774067,0.035326658340211425,1,14.511437315946926,0,22,0
1.032499862459196,2.848790974095972,0.018456340653146067,0.010525753484914713,2,13.20608988425192,0,22,0
1.0659350519831439,3.00465592607857,0.40635503667706313,0.1389806353953561,1,1.0,0,39,0
1.022524950819814,3.8660101594585514,0.11854583645373994,0.010148587111146318,1,15.854235549849408,0,8,0
22.272074038888622,7.924089833948262,2.7551249588422806,14.34215303335398,16,52.495994303158426,1,772,1
1.0037124516195883,4.519571976918597,-0.10063491673895565,0.10194704324782602,1,12.82749912550836,0,25,0
16.350971102511156,7.395951164804902,4.177384605000793,12.85771572164979,17,74.12646248853419,0,1005,1
1.8792616319120121,3.635770326809519,-0.26802760350950333,0.14484710306064313,1,15.53100471756717,0,8,0
18.708070070229756,7.767448287564122,1.465757340579001,8.490197675322076,4,138.25924171604223,0,1600,1
1.0361447303393605,3.7632239936662835,0.23964473126771108,0.012691069397508865,1,4.341984476240774,0,20,0
0.9114257706722045,4.239384637201319,0.2855962072413993,0.051563852782746764,1,11.39065077796469,0,8,0
9.94709736685285,8.0,3.8491503163241436,11.674609091857006,16,105.8082151303666,1,1438,1
0.4311148765327314,3.288188378044693,-0.3481906097927569,0.04485023287089292,1,10.417589774211912,0,17,0
29.221282315059884,7.8375647532487145,3.2979050274685693,8.99248989764997,20,82.15966859888475,0,264,1
0.46236527217729295,3.2528323985607224,0.05064608433085201,0.01742389286788262,2,13.07442318874317,0,10,0
0.37976636528061236,7.239839337556614,-0.362454121401016,0.01117344370666283,1,18.073346540722998,0,38,0
27.713891861551424,7.779129824385927,3.249730488458009,5.683839555528285,16,93.82974874331373,0,1568,1
26.776580488090868,7.9117325530994576,3.0022735782051955,12.572400830572397,23,82.30422070518316,1,1443,1
32.85859729541154,7.582968479027499,3.405743731020579,10.102592420442516,23,115.25732451207178,1,1192,1
16.614518108295297,7.6754515511942625,2.380421731920805,14.29590680332671,20,99.79815774717386,0,1288,1
1.3862601101452494,4.096875241051137,-0.3625858240786789,0.06459369639088983,4,5.819146408663027,0,8,0
17.891109582288482,7.8689052253935925,3.6939450752609497,16.584727612197756,5,69.57932374444641,0,445,1
35.16305466165708,7.635081993862392,2.4598980757825486,18.64396761656249,21,95.20898874164271,1,397,1
0.44436435118246814,3.233369229918669,-0.529154896743499,0.1018822555571589,2,9.184524974024065,0,33,0
0.3896900965171705,4.360589028106318,-0.2933455194151215,0.4138095637113121,1,13.016250307629667,0,18,0
0.9027171040016901,2.5852408448282076,0.5388089120534424,0.015781656441906825,1,12.675946132503874,0,35,0
1.0181466310613825,3.572253571461933,-0.26921893575386724,0.005851745052905073,1,1.0,0,13,0
5.0,4.286885953885392,-0.008177519648552706,0.014696001697189424,1,12.36693875961427,0,5,0
13.723690953213703,7.36470901210809,4.367524280167449,9.408730795087642,19,55.91336741727221,0,83,1
15.089072268834398,7.468943622549022,3.1450124033890865,10.231084296490044,9,84.06124703986316,0,741,1
0.7369458529412063,4.521975378001427,-0.06642306142283566,0.0020417622921914177,1,10.040455035295036,0,17,0
1.5850796170984134,3.212969620971709,0.2847593310825712,0.06703366657239547,2,7.638306245895906,0,36,0
26.740269756697955,7.723174924190968,3.6213367817158284,11.727134833075052,13,41.37680532337069,0,1412,1
23.404576493723905,7.883189767566813,1.8085169117266948,8.868971964482492,8,106.96087394914288,0,192,1
16.874530906337817,8.0,4.15174035137196,10.0206855783215,5,83.34912874190476,1,1681,1
0.9594826324106566,4.895767022375825,0.108331590470063,0.3876331242123089,2,10.819314306738102,0,12,0
2.8203351772936394,3.510550928613946,0.09788764038495266,0.05716117323307555,1,7.96879553469703,0,12,0
26.93137683851787,7.715768722649927,3.2620042550505692,14.894329143640228,6,63.40363926235136,0,136,1
4.328211278309604,5.0624854463292115,0.5503102307154026,0.17211555007109153,3,10.033880752027308,0,31,0
0.6908967265310219,3.1052471765982808,0.298051535731276,0.056241491683867946,1,14.024178398081197,0,35,0
2.024201300873952,3.8241292580281,0.7570171874253765,0.0786119472851581,1,15.759568799975373,0,15,0
2.1311084412323886,3.8043940401947145,0.44531575627038117,0.23206877818606356,1,13.87867061144335,0,21,0
19.29251372148145,7.764017695041713,2.9465173559705624,19.015300979398994,14,96.79256463997034,0,177,1
0.9630956842035895,4.909406452904923,-0.047848906493290086,0.03279682301694006,1,15.893661637555626,0,3,0
0.37896073466322,3.1623977571342543,-0.051078355944820145,0.012861099460856437,1,9.07814219887196,0,36,0
21.680463091329084,7.665585622982061,2.4255080847062342,12.184967300072797,15,51.941216773452055,0,1185,1
0.39354916699359443,5.368553017728837,0.1831335068757089,0.0572500164850385,1,15.123011298461847,0,25,0
2.7058826181370814,3.64846906321476,-0.18011972828822037,0.10045638887837932,1,11.172532489731116,0,10,0
0.6957106455595087,4.176782802965424,-0.18086079398173155,0.08910835520380264,1,1.0,0,13,0
1.5679327732721002,2.007960081184397,-0.4648180650156594,0.0019438289184684052,3,3.2967013605077753,0,11,0
18.10114107212827,7.873819295610311,2.559504615281325,12.00585141925516,7,42.7624982569005,0,1219,1
0.35731491914270747,7.161922674772264,0.07827707040269277,0.03918035394722278,1,11.106316230601676,0,15,0
18.48240039251353,8.0,2.620908439672751,17.21626585339535,18,105.16339308635756,0,848,1
1.0212860440520504,2.87549961466491,0.24813009396047497,0.15589024748687552,2,13.859025559199535,0,3,0
20.421059143924086,7.497082977080419,4.112829371403732,17.79364668048956,20,35.82601572081618,1,156,1
15.414317988207289,7.9386102893213595,4.397143419819256,14.49363189598011,23,87.92063164561127,0,1671,1
0.9004520867210553,3.321832389013526,-0.1635080421244246,0.11045956990139183,1,5.242570757483623,0,37,0
1.9232889893448624,7.350367350124723,-0.138382665096904,0.028289728625415744,1,4.531398754984904,0,24,0
20.422820952332696,8.0,4.404900173378956,19.065828986150247,10,110.21548733614799,0,558,1
9.951289239518596,7.756972483065833,1.615763749477992,13.92272505688158,12,71.85634256260569,0,1225,1
35.61252856042285,7.904004497426142,1.638823698021628,12.397883832436602,15,61.46317483732078,0,789,1
0.9869491166896464,3.4807105182378,-0.08919643986742125,0.08842111641240177,1,1.0,0,35,0
21.893337223708304,7.534018031827839,2.0430459292748884,8.48014259191036,17,89.26215215199227,0,1649,1
0.5446252731172244,4.3118298654364295,0.0003694312513694148,0.22786532454805433,2,12.7179558271136,0,33,0
2.1511359426192356,3.835023810171111,0.2800777371863499,0.06857861100735328,1,11.698984394196705,0,14,0
1.466716336153548,3.7475619145751957,-0.04706061979809317,0.00903564377571448,1,14.166150870856532,0,16,0
19.0871502288863,7.703046929712237,3.926996088162605,17.690241315370056,9,84.79245040026181,1,863,1
0.901537695546328,3.417146206387109,-0.11419947777768431,0.2964344300382783,2,14.477883393150282,0,33,0
0.10231309683664087,3.700019370913387,-0.1878043230260995,0.06293175333141349,1,20.144042800477045,0,12,0
2.3486693887239842,3.2212297529037697,0.06865759720956613,0.009204369437754342,1,6.142521291272788,0,29,0
23.862884895716604,7.474484723987066,2.2856363031248894,10.39887491518826,23,45.05105094148345,0,383,1
11.864826296587248,7.750792256184917,2.7383588583993475,12.029398301858999,8,109.94610767578746,0,684,1
0.6909136652584502,4.309277060657463,0.3986030307860344,0.01882642851746334,1,16.989825353709463,0,10,0
0.5297315927014984,2.9988503387959375,0.7328997169042281,0.03409453809178587,2,2.2326843662686997,0,32,0
5.0,3.6709085015923755,0.2932572432808782,0.057459612624022764,1,12.184485498524992,0,3,0
0.01491183181986227,7.448763139700091,0.332605651302923,0.19257359113219866,2,15.852153009211918,0,13,0
1.1740395343312646,4.378888469783099,0.01766054648882808,0.03254040087479161,1,11.693636009310106,0,13,0
21.989857172100024,7.7032004858906875,1.4242865000136442,20.476961548915803,12,69.5498592219719,0,1407,1
1.1021832957550457,7.363308065321726,-0.2307541070283754,0.02964935885395957,1,17.720385199427877,0,6,0
31.675955949158233,7.369902058796452,3.088012294270571,11.45643445789928,21,78.37940603356672,0,1218,1
0.16166243473078692,2.949278394743239,-0.07291867063131785,0.09058756825768184,1,16.494083730444785,0,21,0
1.8575256337836805,3.692185136707905,0.08985429010838933,0.14857012523336732,1,20.329205633124968,0,12,0
21.319414601398943,8.0,2.739573315314332,14.396158318937353,17,72.39976930688263,0,882,1
0.2421855772542153,2.070751733344645,0.11294087783826724,0.012627895860510035,1,7.531458268560976,0,29,0
21.906835609326777,7.5590901378351045,2.4381393400007503,12.054462457523307,20,69.33681319042905,0,1768,1
2.328347768364874,3.411479059127462,-0.11962006740138752,0.11614642080386176,2,1.0,0,34,0
18.00309125421814,7.798950065336955,4.738067646826904,1.5976999218826755,5,70.66138956096532,0,1274,1
29.26399324945966,7.699952766868585,4.935959567619581,14.220358797766348,8,70.17294814983468,1,1132,1
0.007510093338571506,4.751929117792934,-0.11084212940661471,0.03363925296628748,2,12.567045918284345,0,7,0
1.0409416981804425,4.270185321983954,0.07447524349922394,0.11057244330437324,2,16.76009594211635,0,29,0
0.18382424695407557,4.423653381792305,0.16622283720754227,0.0369923260986401,1,12.51233166080975,0,5,0
1.2316583645673689,3.625571297441424,-0.22727311716464216,0.003250047725087203,1,13.051049695854017,0,5,0
0.638561336989456,4.844775933861751,-0.19105118324802023,0.05381175252340576,1,14.267299605499407,0,25,0
0.6778658644888433,4.422024992651955,0.12629909373314807,0.14205014919141273,3,14.186878367078947,0,36,0
30.678621921248865,7.8076503155738655,4.071222568283526,5.706011503942277,21,125.67042790105981,1,593,1
35.53863776541774,7.876035918473023,4.330189557741703,10.57441197071758,17,96.4289597105822,0,1436,1
26.72003808883577,7.5631691585900915,3.0181085654613478,12.513804268985172,24,79.94188917385613,0,135,1
1.831850246112429,4.1860192390628725,-0.055571859237341203,0.218418164984162,1,1.0,0,30,0
1.4699368809835436,3.3093113499853732,0.08191589584532377,0.2711596043375673,1,15.010747006665847,0,25,0
34.359878363058925,7.543918852554488,3.51329613324324,13.803989481730456,16,78.48299076823899,1,1488,1
17.84180168295976,7.707220702271136,3.679217877009826,5.457284123999112,17,37.643411773344035,0,1455,1
27.27446495609062,8.0,3.763373427489846,14.479593895064927,24,64.15023844460107,0,441,1
20.665296708761915,7.6265843581579125,2.8737791242165174,8.288926803617187,13,86.75034153116654,1,566,1
21.322316537097173,7.770051297409032,2.580148259128154,16.332202622214332,15,56.692511256572786,1,1684,1
23.15011714486868,7.87663372066321,3.119978668186884,11.423657718190022,11,94.44494077194287,1,729,1
19.583751817737895,7.917574083533558,1.8639216122620488,12.346923045228753,7,65.43540393193916,1,1028,1
2.3806705682533855,3.2007748232359234,0.44040165408339704,0.007381016172746262,1,4.748456854545948,0,26,0
22.546803549225043,7.447642570806213,3.833569224615764,4.643318443313572,23,85.70882284428622,0,453,1
0.32552873865600984,7.501107045194912,0.3645269605397152,0.035055258556748466,4,11.550124445534692,0,16,0
2.037803845893718,4.142650369978797,-0.1110266889467245,0.018868642396659203,1,16.804592560437545,0,6,0
3.514659377021196,3.9256436651275526,0.43070894513181157,0.03722768802661987,1,5.252069764104381,0,6,0
2.6173716646593648,4.065475090606812,-0.11602090466621547,0.017398568642476925,1,14.26254132256068,0,26,0
12.487823526192125,7.527962240369515,3.3669419002866414,12.40624969401443,4,77.58454990530238,0,1294,1
20.740629329812712,7.664734637026348,4.545340609903095,22.165364128122103,12,112.85701839301208,0,448,1
37.04642815034653,7.901760186795154,3.6525175650730195,9.53266959609133,5,63.12186803888492,1,180,1
0.6990980665439515,3.4317892787333415,0.4506121987175314,0.017500949887629822,1,15.070673871902965,0,39,0
26.90539201513254,7.9507381422224,1.611114172226864,6.855665800160206,12,84.5863753713554,1,68,1
0.03159623797659021,2.9134683750473584,0.15179848006184748,0.014740618895151932,2,7.022954646707895,0,20,0
14.386044213666239,7.80408162684161,2.481314436897115,13.89884390959466,24,67.07242918565086,1,1658,1
1.3826424005266995,2.8413732914022733,0.6683294212520025,0.0980985989032433,3,1.0,0,37,0
25.450398504509728,7.884727273141725,2.3681911862127256,9.476716024370234,19,112.34274397513835,0,299,1
8.808193296869575,7.737754124959604,4.490451040244141,15.564282163641968,17,36.75627612489771,0,1070,1
0.26631019863589006,5.549991063499365,0.030680617999418226,0.000796810667782204,1,7.222040128022896,0,16,0
0.6538727506156591,4.566305782541582,-0.36512423098979463,0.09828280328746405,2,18.0454840965764,0,7,0
16.785540975410328,7.880766644612476,3.5791878148091927,18.920687219942486,13,32.2693400199351,1,453,1
23.63531497201131,8.0,1.6496959327227774,4.140410868092624,24,56.92078902926518,1,1720,1
32.134777924537,8.0,2.9333757211121845,12.503845659514557,18,37.47994961844563,0,185,1
0.694617095031743,3.430323185078881,-0.7626847460696337,0.11573484394558278,1,11.383988348604431,0,8,0
0.13095298634958907,2.7395920706540746,-0.25277499950989474,0.022203089481154327,1,21.523965924661304,0,33,0
13.740168256841022,7.8026491843453165,3.17117518775722,11.870588985317223,9,65.28800233071297,1,1689,1
15.722596899435995,7.612159190582993,3.517705562491846,12.789692190770326,14,60.20309834142269,1,1762,1
29.752324413082796,7.790316022839918,2.7056946744541417,13.316903467641254,22,43.52337721379517,1,655,1
0.20205658756645073,3.56753991752211,0.3000116275557786,0.047352221448713094,1,18.514927915372475,0,19,0
0.377433287046608,2.924330768357657,-0.11198549021882888,0.0299393807184042,1,12.019259206580985,0,3,0
31.337672669177266,7.761283890654761,3.786678367423786,14.73887755155367,19,85.1772595849708,1,671,1
0.6729116917617683,7.290859953780644,0.4047095376093853,0.049347556357075856,1,8.480826041444184,0,31,0
2.1983546289611033,3.0015761302562236,-0.360291158512025,0.03757788379458441,1,8.553705297222363,0,5,0
1.1775721991355528,4.610036800843069,0.5546008663325183,0.04077711005219012,1,17.29268263245304,0,2,0
0.6925952027916528,4.755165007990622,-0.1796685842109551,0.06286615714598062,3,27.307045515015886,0,24,0
29.927665496285293,7.823637007282402,3.085666787412462,12.908535314773793,18,72.16029715947374,0,750,1
0.12225846327411377,7.512975347858047,0.9717382790110617,0.013165721635930898,1,14.24302287001002,0,30,0
21.35496953240152,8.0,3.601411259655684,9.574856039483016,7,89.59592703847647,0,630,1
22.245401408565673,7.560855682496306,2.6436997114937832,11.767450822003081,24,80.3745704363637,1,859,1
